id,list_id,titre,prix,devise,ville,secteur,localisation,marque,modele,annee,kilometrage,carburant,boite_vitesses,puissance_fiscale,etat,origine,premiere_main,nombre_portes,equipements,vendeur,type_vendeur,telephone,date_publication,description,url
77203065,57740194,1230 - Volvo S90 2021 expertisée avec financement,299000,DH,Casablanca,Autre secteur,"Casablanca, Autre secteur",Volvo,S90,2021,119600,Diesel,Automatique,8 CV,,,,,,autocash.ma,shop,0663000017,2026-04-08T10:14:12Z,"https://autocash.ma/fr/achat/voiture/1230 autocash propose à la vente une voiture Volvo - S90, avec la finition 2.0 D4 190 Momentum, à partir de 2 930 DH/mois Cette voiture appartient à un particulier mais est gérée par autocash. Elle a fait l'objet d'un contrôle rigoureux et vous pouvez consulter la synthèse de l'expertise sur notre plateforme autocash vous aide à trouver le financement approprié. Vous pouvez simuler votre crédit, vérifier votre éligibilité sur notre plateforme et nous vous accompagnerons dans toutes les démarches",https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/1230___Volvo_S90_2021_expertisée_avec_financement_57740194.htm
77233898,57768938,Ford C-Max,90000,DH,Fès,Route Ain Chkaf,"Fès, Route Ain Chkaf",Ford,C Max,2009,220000,Diesel,Manuelle,7 CV,Très bon,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques",idrissi,private,,2026-04-14T10:16:01Z,"Pour toute personne intéressée, laissez-moi un message...",https://www.avito.ma/fr/route_ain_chkaf/voitures_d_occasion/Ford_C_Max_57768938.htm
77203048,57740155,Hyundai Tucson Nline full gamme,,,Meknès,Hamria,"Meknès, Hamria",Hyundai,Tucson,2025,25800,Diesel,Automatique,6 CV,Excellent,WW au Maroc,,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",محمد,private,0645803564,2026-04-08T10:11:01Z,"Je mets en vente ma voiture Hyundai Tucson Nline full gamme, quasi neuve modèle fin 2024, toutes options : écran tactile nouveau 12,3 pouces, jantes 19 pouces Nline, pack de style Nline, toit panoramique ouvrant, sellerie en cuir & Alcantara Nline, lumière d'ambiance, Affichage tête haute, caméra 360°, auto drive, très bien équipée... Pour complément d'information n'hésitez pas de me contacter.",https://www.avito.ma/fr/hamria/voitures_d_occasion/Hyundai_Tucson_Nline_full_gamme_57740155.htm
77202737,57740175,Hyundai i10 Essence Manuelle 2013 à Agadir,72000,DH,Agadir,Anza,"Agadir, Anza",Hyundai,i10,2013,168000,Essence,Manuelle,6 CV,Excellent,Dédouanée,Non,5,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance",bardawzz ali,private,0602570489,2026-04-08T10:12:49Z,Svp contacte moi a whatssap pas D'appel merci,https://www.avito.ma/fr/anza/voitures_d_occasion/Hyundai_i10_Essence_Manuelle_2013_à_Agadir_57740175.htm
77203029,57740133,Dacia Duster,202000,DH,Tanger,Drissia,"Tanger, Drissia",Dacia,Duster,2023,69000,Diesel,Automatique,6 CV,Excellent,,,5,"CD/MP3/Bluetooth, Climatisation, Ordinateur de bord, Système de navigation/GPS, Vitres électriques",Touil Issam,private,0620977591,2026-04-08T10:07:05Z,🔹 Détails du véhicule • Marque DACIA • Modèle DUSTER • Version ESSENTIEL • Année (MEC) 19/12/2023 • Motorisation Diesel • Boîte Manuelle • Puissance fiscale 6 CV • Kilométrage 69 000 km • État Très propre bien entretenu 🔹 Équipements & options principales ✔️ Climatisation manuelle ✔️ Vitres électriques avant ✔️ Écran multimédia ✔️ Bluetooth / USB ✔️ Direction assistée ✔️ Fermeture centralisée ✔️ Aides à la conduite et sécurité active 💰 Prix : 202 000 DHS,https://www.avito.ma/fr/drissia/voitures_d_occasion/Dacia_Duster_57740133.htm
77202987,57740079,Tucson 2009,75000,DH,Casablanca,Aïn Chock,"Casablanca, Aïn Chock",Hyundai,Tucson,2009,311000,Diesel,Manuelle,8 CV,Très bon,,,,"Airbags, Climatisation, Jantes aluminium, Vitres électriques",azertyjawad,private,,2026-04-08T09:59:01Z,Carte crise pas agence,https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Tucson_2009_57740079.htm
77202985,57740075,Toyota Corolla Diesel Manuelle 2013 à Tanger,119000,DH,Tanger,,Tanger,Toyota,Corolla,2013,240000,Diesel,Manuelle,5 CV,Bon,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Verrouillage centralisé à distance, Vitres électriques",Redouane,private,0673178084,2026-04-08T09:58:03Z,"Je mets en vente ma Toyota Corolla Diesel de 2013, en bon état. - Marque : Toyota - Modèle : Corolla - Année : 2013 - Carburant : Diesel - Boite de vitesses : Manuelle - Puissance fiscale : 5 CV - Première main - Jantes aluminium, ABS, Airbags, Climatisation, Vitres électriques, CD/MP3/Bluetooth, Verrouillage centralisé à distance - Origine : WW au Maroc N'hésitez pas à me contacter pour plus d'informations.",https://www.avito.ma/fr/tanger/voitures_d_occasion/Toyota_Corolla_Diesel_Manuelle_2013_à_Tanger_57740075.htm
77202972,57740065,Hyundai Tucson,308000,DH,Tanger,Drissia,"Tanger, Drissia",Hyundai,Tucson,2022,74537,Diesel,Automatique,6 CV,Excellent,,,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Touil Issam,private,0620977591,2026-04-08T09:56:01Z,🔹 Détails du véhicule : • Marque : HYUNDAI • Modèle : TUCSON • Version : ULTIMATE • Année (MEC) : 2022 • Motorisation Diesel • Boîte Automatique • Puissance fiscale 6 CV • Kilométrage 74 537 km • État : Très propre bien entretenu 🔹 Équipements & options principales : ✔️ 4 vitres électriques ✔️ Rétroviseurs électriques rabattables ✔️ Climatisation automatique bizone ✔️ Écran multimédia tactile ✔️ Apple CarPlay / Android Auto ✔️ Bluetooth / USB ✔️ Volant multifonctions ✔️ Régulateur et limiteur de vitesse ✔️ Caméra de recul et radars de stationnement ✔️ Jantes aluminium ✔️ Aides à la conduite (sécurité active) Prix 💵 308 000 DHS,https://www.avito.ma/fr/drissia/voitures_d_occasion/Hyundai_Tucson_57740065.htm
77202956,57740052,Peugeot 208 2019 Toutes options ✅,108000,DH,Casablanca,Autre secteur,"Casablanca, Autre secteur",Peugeot,208,2019,146000,Diesel,Manuelle,5 CV,Excellent,,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques",فؤا/ خلافة,private,0777267271,2026-04-08T09:50:01Z,Toutes options ✅ 146000✅,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_208_2019_Toutes_options___57740052.htm
77202938,57740035,Megane 3 à vendre modèle 2015 toute option,130000,DH,Fès,Route Ain Chkaf,"Fès, Route Ain Chkaf",Renault,Megane,2015,155000,Diesel,Automatique,6 CV,Excellent,WW au Maroc,Non,5,"Airbags, Climatisation, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques",islam el hajjaji,private,0621797216,2026-04-08T09:46:02Z,Megane 3 tt option modèle 2015,https://www.avito.ma/fr/route_ain_chkaf/voitures_d_occasion/Megane_3_à_vendre_modèle_2015_toute_option_57740035.htm
77202917,57740014,1231 - Mercedes Classe C 2022 expertisée avec financement,640000,DH,Casablanca,Autre secteur,"Casablanca, Autre secteur",Mercedes-Benz,Classe C,2022,57860,Diesel,Automatique,8 CV,,,,,,autocash.ma,shop,0663000017,2026-04-08T09:44:08Z,"https://autocash.ma/fr/achat/voiture/1231 autocash propose à la vente une voiture Mercedes - Classe C, avec la finition 220 d AMG line+, à partir de 6 272 DH/mois Cette voiture appartient à un particulier mais est gérée par autocash. Elle a fait l'objet d'un contrôle rigoureux et vous pouvez consulter la synthèse de l'expertise sur notre plateforme autocash vous aide à trouver le financement approprié. Vous pouvez simuler votre crédit, vérifier votre éligibilité sur notre plateforme et nous vous accompagnerons dans toutes les démarches",https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/1231___Mercedes_Classe_C_2022_expertisée_avec_financement_57740014.htm
77202895,57739999,Land Rover Range Rover Evoque Diesel Automatique,255000,DH,Temara,Centre Ville,"Temara, Centre Ville",Land Rover,Range Rover Evoque,2018,136761,Diesel,Automatique,8 CV,,,,,,SUPEROCCAZ,shop,0662457547,2026-04-08T09:40:01Z,"Réf 80819 Profitez d'un large choix de modèles adaptés à tous les budgets et besoins. Nous offrons également la reprise de votre ancien véhicule et vous pouvez profiter de nos offres clé en main incluant financement, assurance, garantie du véhicule, et possibilité d'essai. Rendez-vous dans notre showroom ou contactez-nous pour plus d'informations. Trouvez votre prochain véhicule dès aujourd'hui .",https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Land_Rover_Range_Rover_Evoque_Diesel_Automatique_57739999.htm
77233579,57768716,Citroën C4 Diesel Manuelle 2017 à Taza,105000,DH,Al Hoceima,,Al Hoceima,Citroën,C4,2017,227000,Diesel,Manuelle,6 CV,Très bon,WW au Maroc,Non,5,"Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Vitres électriques",bouzelmat karim,private,0677274113,2026-04-14T09:43:42Z,Voiture en bon état,https://www.avito.ma/fr/al_hoceima/voitures_d_occasion/Citroën_C4_Diesel_Manuelle_2017_à_Taza_57768716.htm
77131402,57672636,Alfa Romeo Giulietta Diesel Automatique 2019,159000,DH,Casablanca,Ain Sebaa,"Casablanca, Ain Sebaa",Alfa Romeo,Giulietta,2019,99000,Diesel,Automatique,6 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",SOUFIANE,private,0666266715,2026-04-08T09:34:12Z,"Je mets en vente ma voiture en très bon état, avec faible kilométrage car je roule très peu avec. Elle est équipée d’une boîte auto, double toit panoramique ouvrant, sièges cuir chauffants, palettes au volant, détecteur de pluie, feux automatiques et plusieurs autres options. Les 4 pneus ainsi que la batterie sont neufs, récemment remplacés. Voiture propre, bien entretenue, intérieur et extérieur en très bon état. Pour plus d’informations, me contacter si vous êtes intéressé.",https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Alfa_Romeo_Giulietta_Diesel_Automatique_2019_57672636.htm
77202881,57739985,A vendre Nissan Qashqai,220000,DH,Tiznit,Toute la ville,"Tiznit, Toute la ville",Nissan,Qashqai,2017,45000,Diesel,Manuelle,6 CV,Très bon,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques",mohamed,private,0661192743,2026-04-08T09:35:02Z,"Je mets en vente ma voiture Description du véhicule : Marque : Nissan Modèle : Qashqai Mise en circulation : 12/2017 Kilométrage : 45 000 km Main : 1ère main État : Véhicule très bien entretenu, faible kilométrage pour son année, idéal pour un usage urbain et familial. Faible kilométrage : Seulement 45 000 km au compteur. Historique limpide : Utilisé par un seul propriétaire depuis l'achat. Fiabilité : Connu pour son confort de conduite et sa robustesse. Prix : [220000] DH (Négociable dans la limite du raisonnable) Ville Tiznit.",https://www.avito.ma/fr/tiznit/voitures_d_occasion/A_vendre_Nissan_Qashqai_57739985.htm
77233602,57768641,Fiat 500 Essence Manuelle 2013 à Casablanca,85000,DH,Casablanca,Abdelmoumen,"Casablanca, Abdelmoumen",Fiat,500,2013,96000,Essence,Manuelle,6 CV,Très bon,WW au Maroc,Non,5,"Airbags, CD/MP3/Bluetooth, Climatisation, Jantes aluminium, Limiteur de vitesse, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",mhamed,private,0670746933,2026-04-14T09:30:42Z,"Je mets en vente ma voiture Fiat 500, essence, modèle fin 2013, kilométrage 96 000 Km. Bien entretenu et jamais accidentée. Dispose de plusieurs options (clim, toit ouvrant…).",https://www.avito.ma/fr/abdelmoumen/voitures_d_occasion/Fiat_500_Essence_Manuelle_2013_à_Casablanca_57768641.htm
77233612,57768646,Comme neuve,230000,DH,Meknès,Hamria,"Meknès, Hamria",Toyota,Corolla,2025,58000,Essence,Automatique,8 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",ben,private,0662105501,2026-04-14T09:31:21Z,Je mets en vente une TOYOTA COROLLA HYBRID comme neuve jamais accidenté full option,https://www.avito.ma/fr/hamria/voitures_d_occasion/Comme_neuve_57768646.htm
77202847,57739958,Vente Dacia Logan,160000,DH,Marrakech,Autre secteur,"Marrakech, Autre secteur",Dacia,Logan,2023,33000,Diesel,Manuelle,6 CV,Excellent,WW au Maroc,,5,,Ait taleb,private,0654829952,2026-04-08T09:29:01Z,"Je mets en vente Dacia Logan en excellent état, toutes options, prix fixe svp",https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Vente_Dacia_Logan_57739958.htm
77202839,57739952,Hyundai Creta Diesel Automatique 2021 à Agadir,210000,DH,Agadir,Tilila,"Agadir, Tilila",Hyundai,Creta,2021,89000,Diesel,Automatique,6 CV,Très bon,WW au Maroc,Oui,5,"Airbags, Caméra de recul, Climatisation, Jantes aluminium, Radar de recul, Sièges cuir, Système de navigation/GPS, Vitres électriques",Manar touil,private,0762386210,2026-04-08T09:27:01Z,Hyundai Creta 2021 très bon état,https://www.avito.ma/fr/tilila/voitures_d_occasion/Hyundai_Creta_Diesel_Automatique_2021_à_Agadir_57739952.htm
77112356,57654564,AUDI Q5 40 TDI 204 S-Tronic quattro Sport 2019,400000,DH,Casablanca,Californie,"Casablanca, Californie",Audi,Q5,2019,120000,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",NADO.ma,shop,0770080009,2026-04-08T09:16:18Z,"Nado ma met en vente une magnifique Audi Q5 40 TDI 204 S-Tronic quattro Sport 2019 de 2019 en excellent état. - Kilométrage : 120000 km - Première main - Boîte de vitesses automatique - Jantes aluminium 19, sièges électrique cuir, toit Panoramique ouvrant, Climatisation auto Tri-zone, Décoration bois ..... - Nombreuses options de sécurité et de confort (ABS, ESP, airbags, régulateur et limiteur de vitesse, caméra et radar de recul, GPS...) voir notre site web nado ma pour plus d'informations.",https://www.avito.ma/fr/californie/voitures_d_occasion/AUDI_Q5_40_TDI_204_S_Tronic_quattro_Sport_2019_57654564.htm
77202735,57739868,Volkswagen Touareg diesel reprise ok,169000,DH,Rabat,Hay el Fath,"Rabat, Hay el Fath",Volkswagen,Touareg,2016,250000,Diesel,Automatique,12 CV,Excellent,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",خالد,private,0661535954,2026-04-08T09:06:10Z,Volkswagen Touareg diesel reprise ok,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Volkswagen_Touareg_diesel_reprise_ok_57739868.htm
77202719,57739855,Chrysler PT Cruiser Diesel Manuelle 2003,63000,DH,Casablanca,Autre secteur,"Casablanca, Autre secteur",Chrysler,PT Cruiser,2003,321000,Diesel,Manuelle,9 CV,Excellent,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",abderrahmane,private,,2026-04-08T09:01:01Z,Voiture Chrysler PT Cruiser modèle 2003 Diesel Manuelle,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Chrysler_PT_Cruiser_Diesel_Manuelle_2003_57739855.htm
77202675,57739826,Bonne voiture,80000,DH,Taounate,Toute la ville,"Taounate, Toute la ville",Fiat,Doblo,2014,270,Diesel,Manuelle,5 CV,Excellent,WW au Maroc,Non,5,"Airbags, Climatisation, Jantes aluminium, Verrouillage centralisé à distance, Vitres électriques",خالد خالد,private,0693127579,2026-04-08T08:50:01Z,Excellent état de la voiture Prix 80000 dirhams négociable,https://www.avito.ma/fr/taounate/voitures_d_occasion/Bonne_voiture_57739826.htm
77202627,57739803,Alfa Romeo Giulietta Diesel Automatique 2020,170000,DH,Rabat,Autre secteur,"Rabat, Autre secteur",Alfa Romeo,Giulietta,2020,130000,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Bennani Mohammed,private,0661053825,2026-04-08T08:34:19Z,Je mets en vente ma voiture en excellent état Je cherche un particulier les intermédiaires s’abstenir,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Alfa_Romeo_Giulietta_Diesel_Automatique_2020_57739803.htm
77202608,57739786,Dacia Dokker 21,,,Settat,Hay Al Kamal,"Settat, Hay Al Kamal",Dacia,Dokker,2021,93000,Diesel,Manuelle,6 CV,,,,5,,Rachid,private,0762257427,2026-04-08T08:31:01Z,Dacia Dokker,https://www.avito.ma/fr/hay_al_kamal/voitures_d_occasion/Dacia_Dokker_21_57739786.htm
77202528,57739758,Volkswagen Tiguan Diesel Automatique 2010 à Salé,125000,DH,Salé,Hay Salam,"Salé, Hay Salam",Volkswagen,Tiguan,2010,327000,Diesel,Automatique,8 CV,Correct,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Driss,private,0675493330,2026-04-08T08:26:39Z,TIGUAN TRÈS BON ÉTAT,https://www.avito.ma/fr/hay_salam/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2010_à_Salé_57739758.htm
77202583,57739748,Audi Q3 Diesel Automatique 2023 à El Jadida,37005000,DH,El Jadida,,El Jadida,Audi,Q3,2023,0,Diesel,Automatique,8 CV,Très bon,WW au Maroc,Oui,,,Jad belhaja,private,0673882273,2026-04-08T08:24:03Z,"Audi Q3 modèle 2023,",https://www.avito.ma/fr/el_jadida/voitures_d_occasion/Audi_Q3_Diesel_Automatique_2023_à_El_Jadida_57739748.htm
77202111,57739724,Vente voiture,1900000,DH,Rabat,Hay Riad,"Rabat, Hay Riad",BMW,Série 5,2026,25000,Hybride,Automatique,Plus de 41 CV,Neuf,Dédouanée,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Khalid,private,0620566654,2026-04-08T08:20:24Z,"BMW, M5 facelift",https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Vente_voiture_57739724.htm
